chromosome,start,end,y
1,76253261,76260764,28.4718
1,76262567,76378923,0.146898
1,76384558,76398116,0
1,76540404,77100286,0.0569177
1,77333126,77531396,4.85339
1,77554675,77685115,11.6334
1,77747736,78025651,0.0950679
1,78028101,78149104,7.35562
1,78161672,78225537,14.3833
1,78245309,78344106,5.84901
1,78354198,78409580,0.166544
1,78409740,78444794,25.8758
1,78444859,78445225,5.47567
1,78445226,78483648,2.7433339
1,78483649,78604133,0.0109978
1,78769568,79005434,1.17405
1,79085607,79111830,7.2234
1,79115481,79129763,18.0767
1,79355449,79472403,0.0024291
1,81771845,82458120,5.12226
1,84330711,84464833,2.19078
1,84543745,84704181,3.91791
1,84764049,84855640,0.242621
1,84864215,84880701,0.0174132
1,84944942,84963473,22.9453
1,84964008,84972248,38.9794
1,85015289,85040163,1.18049
1,85093913,85100703,0.0178114
1,85109390,85156486,8.30918
1,85277285,85358896,3.91005
1,85391268,85462796,0.0994068
1,85464830,85483764,0.0087354
1,85483765,85514182,2.6303077
1,85514183,85598821,0.0087354
1,85622556,85666729,1.33825
1,85715639,85725355,5.2176
1,85731931,85742773,7.18325
1,85784164,86043933,3.19089
1,86046444,86049645,153.733
1,86115106,86174116,7.80139
1,86194916,86622626,0.0134312
1,86814344,86862023,5.84633
1,86889769,86922241,0.0076222
1,86934051,86965972,0.0025651
1,87012761,87046437,0.0311538
1,87170259,87213867,11.5926
1,87328132,87380107,77.4036
1,87380331,87602334,5.9759
1,87794151,87814606,8.22507
1,89149905,89301938,17.7918
1,89318615,89357627,9.35664
1,89401456,89445138,7.14952
1,89445139,89458636,5.711945
1,89458637,89458643,4.27437
1,89472349,89488577,7.44607
1,89518002,89531043,3.58344
1,89571815,89597433,2.071
1,89597434,89616139,1.0355
1,89616140,89641723,0
1,89646831,89664615,0.156608
1,89724633,89738544,0.238697
1,89829617,89852020,0.0172092
1,89990395,90063423,5.28397
1,90098631,90235462,1.1086
1,90286573,90402170,7.22181
1,90460671,90501090,4.81013
1,91177096,91182794,0.212126
1,91380859,91487829,7.04209
1,91726323,91870426,0.0399951
1,91966408,91991321,13.3282
1,92145902,92371892,0.891573
1,92414928,92479983,0.0039645
1,92495539,92529093,0.647019
1,92545862,92613393,0.508341
1,92632542,92650280,1.29353
1,92683497,92711370,0.0161495
1,92711959,92764521,7.24666
1,92764522,92764544,4.69159
1,92764545,92867613,2.13652
1,92940319,92952433,3.29352
1,92974253,93257961,1.23085
1,93297582,93307481,290.451
1,93307724,93427057,2.96893
1,93544792,93604638,6.99998
1,93615299,93645475,7.91015
1,93645476,93646285,6.79963
1,93646286,93744287,5.68911
1,93811445,93835055,6.2335
1,93913688,94020218,7.66972
1,94027347,94312706,12.7821
1,94333373,94345474,13.5535
1,94350761,94374966,12.2372
1,94458393,94586688,0.0711553
1,94614544,94740624,48.1036
1,94883933,94984222,7.49931
1,94994781,95007356,42.0021
1,95285898,95360802,2.10226
1,95362507,95392834,46.5129
1,95439963,95538501,0.616333
1,95582894,95663163,7.59737
1,95699711,95712781,7.28328
1,96403457,96488436,0
1,97187221,97289294,1.69343
1,97543299,98386605,5.85372
1,99127236,99226056,7.86976
1,99355806,99470588,0.0039345
1,99729509,99775146,0.0293824
1,100111499,100160097,0.26191
1,100174259,100232187,2.28144
1,100315640,100389579,4.9429
1,100435345,100492535,7.33883
1,100503653,100548933,14.2206
1,100549119,100598511,5.72938
1,100598706,100614408,4.70775
1,100614409,100616053,2.99049
1,100616054,100643771,1.27323
1,100652475,100715390,3.58063
1,100731763,100758325,8.51652
1,100810584,100985833,0.86122
1,101003693,101007574,0.0049082
1,101185298,101204601,0
1,101337943,101361554,6.32172
1,101361632,101447309,4.63959
1,101455179,101455760,5.5711
1,101455761,101457653,2.914118
1,101457654,101491644,5.5711
1,101702444,101707074,0.0920614
1,102268130,102462586,0
1,103342023,103574052,0.0575272
1,104068313,104096436,3.62072
1,104096437,104097861,2.043369
1,104097862,104122156,0.466018
1,104159999,104168402,0
1,104197912,104207173,0
1,104230037,104239302,0
1,104293028,104301312,0
1,107599267,107601916,3.0616
1,107682629,108026080,0.0286121
1,108113782,108507766,1.68342
1,108676658,108743471,10.1181
1,108765963,108786689,0.110323
1,108918421,109013624,0.00327
1,109102711,109187522,4.47772
1,109190912,109204148,7.94929
1,109234945,109244425,22.8152
1,109255279,109285365,0.0428239
1,109289296,109352148,9.07205
1,109358520,109417971,0.0273366
1,109417972,109472129,2.8532633
1,109472130,109477167,6.1051422
1,109477168,109506106,6.3181183
1,109506107,109506111,12.6089
1,109512836,109584850,3.01631
1,109605108,109618624,18.5788
1,109632425,109639556,9.1128
1,109648573,109656300,0.0120836
1,109656301,109656479,0.2002293
1,109656480,109749401,0.388375
1,109756540,109780791,28.4802
1,109792641,109818372,12.4656
1,109822178,109825808,10.0667
1,109834987,109849663,0.0335221
1,109852192,109940573,15.0717
1,109941653,109969062,16.6283
1,110009180,110024759,0.0106215
1,110026101,110035426,2.71694
1,110036674,110045554,3.83797
1,110046797,110052360,0.0599577
1,110082494,110091028,0.0095724
1,110091233,110136975,31.4286
1,110145889,110155679,0.287923
1,110158726,110174673,8.27253
1,110198703,110208118,0.745052
1,110210644,110230435,0.0892869
1,110230436,110251661,0.06422585
1,110251662,110252171,0.0892869
1,110254864,110276553,0
1,110276554,110284384,0.527715
1,110284385,110292701,0
1,110292702,110306649,0
1,110306650,110318050,0
1,110452864,110473614,8.53883
1,110527308,110566357,24.6346
1,110574199,110602615,8.82872
1,110602616,110613322,4.41436
1,110613323,110617263,8.82872
1,110655062,110656569,0.0113625
1,110693108,110744824,4.69078
1,110753965,110825722,1.60437
1,110881128,110889299,7.60774
1,110905470,110933704,0.816067
1,110943871,110950564,19.1686
1,110993822,110999976,0
1,111059839,111061797,0
1,111136202,111174096,0.0042698
1,111214310,111217655,0
1,111415775,111442550,0.139975
1,111489807,111506701,5.29066
1,111659955,111682248,12.1595
1,111682249,111682838,8.663905
1,111682839,111727724,5.16831
1,111729796,111743392,0.0155345
1,111743393,111747157,0.88747225
1,111747158,111786062,1.75941
1,111833484,111863188,0
1,111888910,111895635,0.0201063
1,111956936,111970399,0.980594
1,111982512,111991485,13.524
1,111991486,111991998,20.44905
1,111991999,112005395,27.3741
1,112016414,112021134,0.204278
1,112025970,112084839,0.0114587
1,112084840,112106584,3.87916935
1,112106585,112223251,7.74688
1,112223252,112259313,4.93187
1,112259314,112297866,2.11686
1,112297867,112298446,3.776015
1,112298447,112310638,5.43517
1,112313284,112531777,0.022881
1,112938803,113006078,4.05685
1,113009163,113066139,0.419711
1,113066140,113072787,1.1871255
1,113072788,113161794,1.95454
1,113161795,113163447,20.85602
1,113163448,113214241,39.7575
1,113215763,113243368,15.052
1,113243728,113250056,39.6386
1,113252616,113258099,0.676679
1,113263041,113269857,0.661593
1,113454469,113499635,22.4927
1,113615831,113674882,3.27969
1,113933371,114228545,2.00776
1,114239453,114302111,3.79375
1,114304454,114355098,2.73169
1,114356433,114414381,0.033796
1,114420790,114430169,0.197585
1,114437370,114447762,3.8722
1,114447763,114447823,5.858635
1,114447824,114456708,7.84507
1,114471814,114520426,11.4916
1,114522063,114524876,1.01748
1,114631913,114696541,0.018464
1,114935399,115053781,8.59503
1,115110178,115124260,33.2931
1,115125469,115213043,0.26368
1,115215719,115238239,0.0035593
1,115247090,115259515,23.1523
1,115259534,115301297,92.0231
1,115312100,115323306,12.967
1,115397424,115537991,0
1,115572415,115576941,0
1,115590632,115632121,0.45977
1,115828539,115880857,0.253664
1,116184574,116240845,9.0504
1,116242628,116311402,0.012376
1,116378998,116386538,0.0045444
1,116519119,116612675,0.560144
1,116654376,116677861,0.0105249
1,116915290,116915889,131.958
1,116915890,116926718,65.979
1,116926719,116952883,131.958
1,117057157,117113661,9.87906
1,117117031,117210375,20.2285
1,117236734,117249225,0
1,117297007,117311850,0.0051026
1,117452679,117532980,28.015
1,117544382,117579167,0.939229
1,117602925,117650075,8.22817
1,117653682,117665209,4.57589
1,117686209,117753556,10.0861
1,117910071,118071494,4.61643
1,118148556,118170994,0.311348
1,118406107,118472253,1.50107
1,118472343,118496483,10.019
1,118496484,118509165,5.158463
1,118509166,118727846,0.297926
1,119425669,119532179,0.0832869
1,119573839,119683294,2.47417
1,119911402,119936753,0.0273861
1,119957554,119965658,0.007335
1,120049821,120057681,0
1,120162045,120190396,1.34262
1,120202421,120286838,13.715
1,120290619,120311528,0.0133291
1,120336641,120354283,0.0024527
1,120436156,120439118,0
1,120454176,120612240,11.5174
1,120837756,120855681,3.97819
1,120926979,120935937,0.0249957
1,143767144,143767881,0.0116088
1,143896452,143913143,3.31164
1,144146808,144224481,0.0043633
1,144339738,144363461,0.163083
1,144363462,144364246,0.0815415
1,144364247,144521058,0.163083
1,144811744,144830413,3.07286
1,144836157,144989308,2.15245
1,144989309,144991365,1.172019
1,144991366,145076186,2.15245
1,145209119,145289771,2.09024
1,145289772,145291972,2.37508
1,145291973,145370303,2.65992
1,145413095,145417545,0
1,145438469,145442635,5.64524
1,145456236,145470388,8.14812
1,145470508,145475646,0.042706
1,145477085,145501669,0.086162
1,145507598,145513536,13.5998
1,145516252,145523730,7.43928
1,145524891,145543868,0.377166
1,145549230,145568526,0
1,145575233,145586114,14.6884
1,145586115,145586546,8.12379
1,145586547,145589439,1.55918
1,145592605,145611025,12.7451
1,145611036,145695797,5.59141
1,145695798,145696218,2.9624915
1,145696219,145715614,0.333573
1,145726918,145764074,0.35043
1,145764411,145827103,1.93695
1,145883868,145924373,0
1,146032647,146082765,0.196419
1,146373546,146467744,0.559207
1,146626685,146644129,10.9257
1,146646930,146714290,0.317491
1,146714291,146714700,7.5132955
1,146714701,146767443,14.7091
1,147013182,147098017,4.23561
1,147101453,147142618,1.79085
1,147228332,147245484,0.0592784
1,147374946,147381393,0
1,147400506,147465753,0.268144
1,147574428,147631966,0.102388
1,147631967,147632428,0.051194
1,147632429,147634886,0.102388
1,147954635,147955419,0
1,148003642,148025863,7.90347
1,148201752,148202536,0
1,148250249,148347506,0.393498
1,148555979,148596267,1.64058
1,148739443,148758311,1.00213
1,149400131,149400542,0
1,149438750,149459549,0.113324
1,149553003,149553787,0
1,149675978,149676609,0.745571
1,149754227,149754244,0.0379084
1,149754245,149764074,0.05672885
1,149764075,149783928,0.0755493
1,149784826,149785236,0.062535
1,149804221,149811109,0.0050189
1,149811110,149811339,0.00250945
1,149811340,149812765,0
1,149813505,149814478,0.017592
1,149822643,149823191,0.0624211
1,149824181,149825606,0.023108
1,149825607,149825836,0.0191312
1,149825837,149832714,0.0151544
1,149856010,149858232,1.01358
1,149858525,149858961,0.686168
1,149859019,149859439,0.0610496
1,149859440,149859466,2.1574148
1,149859467,149872351,4.25378
1,149874870,149889434,0.143854
1,149895209,149900236,40.1537
1,149900543,149908791,6.91952
1,149909705,149982625,2.99897
1,150039369,150117505,4.52627
1,150121373,150136916,0.412499
1,150190717,150208504,37.9887
1,150229554,150237478,0.164017
1,150237804,150240599,35.1236
1,150240600,150241980,17.885188
1,150241981,150253327,0.646776
1,150254953,150259505,2.41511
1,150266289,150281414,26.2011
1,150293925,150325671,14.4415
1,150335567,150449042,7.03483
1,150459887,150480078,31.771
1,150480538,150486265,33.7159
1,150521884,150533413,2.07306
1,150533480,150533969,0.209811
1,150547032,150552066,108.69
1,150573327,150602088,34.3004
1,150618701,150669630,21.245
1,150670536,150693364,15.9092
1,150702672,150738433,1.00911
1,150768684,150780799,2.1929
1,150782181,150849244,8.7595
1,150898739,150933058,10.1274
1,150933059,150937213,20.58075
1,150937214,150947479,31.0341
1,150954493,150968110,0.811688
1,150969025,150980851,2.02131
1,150980896,151008189,9.64554
1,151009046,151020076,0.325865
1,151020216,151023446,1.02576
1,151023447,151024462,15.56508
1,151024463,151030233,30.1044
1,151030234,151040970,15.635415
1,151040971,151042801,30.1044
1,151043054,151098018,1.98123
1,151104161,151119104,1.55823
1,151129105,151129139,0.115049
1,151129140,151132223,4.2190995
1,151132224,151132225,4.06739966666667
1,151132226,151138424,6.043575
1,151138425,151142461,8.32315
1,151142462,151142462,4.4570845
1,151142463,151142773,11.3106563333333
1,151142774,151148760,12.8044095
1,151148761,151167797,25.0178
1,151170425,151222012,20.1402
1,151227179,151239955,81.6221
1,151252500,151254093,0.414546
1,151254094,151254405,4.554243
1,151254406,151264272,8.69394
1,151264273,151264656,10.16257
1,151264657,151300191,11.6312
1,151313116,151319833,14.8229
1,151336778,151345209,11.7575
1,151372010,151374420,184.25
1,151375200,151431941,14.9962
1,151482986,151511168,9.76363
1,151512781,151556059,13.4955
1,151584541,151671567,6.67653
1,151674880,151682908,0.0443483
1,151682909,151689290,0.02217415
1,151689291,151702281,0
1,151732119,151735444,27.4747
1,151735445,151736040,13.8515435
1,151736041,151742582,0.228387
1,151742583,151743808,2.4846035
1,151743809,151763892,4.74082
1,151772740,151778546,0.0182006
1,151778547,151778630,0.3143873
1,151778631,151804348,0.610574
1,151810295,151813033,0.307194
1,151819739,151826173,0.583342
1,151846060,151882284,4.57067
1,151955391,151966866,115.45
1,152004982,152020383,238.612
1,152056620,152061540,0.040423
1,152078793,152086556,1.02063
1,152126071,152131704,0.0144028
1,152184558,152196669,0.222573
1,152274651,152297679,0.45458
1,152321211,152332482,0.0291085
1,152381719,152386739,0.0045044
1,152483320,152484653,0.0209214
1,152486978,152488486,0.012239
1,152538130,152539248,0
1,152551857,152552980,0
1,152573138,152573562,0
1,152586287,152586574,0
1,152595310,152595579,0
1,152635872,152637135,0
1,152647771,152649050,0
1,152649051,152659877,0
1,152670840,152671918,0
1,152680636,152681967,0.012599
1,152691998,152692905,0
1,152730506,152734529,0
1,152748848,152749445,0
1,152758690,152760902,0
1,152769227,152770657,0
1,152777311,152779107,0
1,152784447,152785585,0
1,152799949,152800573,0
1,152815344,152816459,0
1,152850793,152857523,0
1,152881021,152884362,0.835639
1,152943142,152945050,0
1,152956557,152958289,0.119174
1,152974223,152976332,0.0891807
1,153003678,153005376,1.71346
1,153012201,153014407,2.27759
1,153028589,153030013,5.65514
1,153042700,153065610,0
1,153065611,153078660,3.71755
1,153078661,153084589,0
1,153084590,153085991,0.03145115
1,153085992,153113927,0
1,153122058,153123345,0
1,153175919,153177596,0
1,153190060,153191793,0.0209128
1,153232176,153234598,0
1,153270338,153283194,0.0438225
1,153302596,153321316,0.576935
1,153330330,153333503,28.6863
1,153346184,153348125,0
1,153362508,153363664,0.195873
1,153389000,153395701,0
1,153409534,153412425,0
1,153430220,153433177,0.063935
1,153507075,153508720,316.145
1,153509623,153514241,0.163915
1,153516089,153519804,83.5081
1,153519805,153521848,43.32846
1,153521849,153522612,83.5081
1,153533584,153540366,26.3197
1,153579362,153585621,45.108
1,153586731,153589462,68.2767
1,153591263,153600401,20.097
1,153600402,153604513,10.688885
1,153604514,153606524,20.097
1,153606525,153606568,17.9029
1,153606569,153618782,15.7088
1,153631130,153634306,8.53955
1,153634512,153643524,151.978
1,153651113,153666468,0.532211
1,153700543,153746555,19.0569
1,153746830,153752633,11.6455
1,153777201,153895451,7.40559
1,153901977,153919172,12.8971
1,153920145,153931101,16.6093
1,153931575,153940009,50.806
1,153940010,153940188,29.6769
1,153940189,153946744,8.5478
1,153946745,153946839,21.50635
1,153946840,153950164,34.4649
1,153954127,153958834,19.2409
1,153963235,153964626,213.929
1,153965161,154127592,0.0160028
1,154127784,154167124,63.5544
1,154171848,154178809,0.110689
1,154179182,154192654,49.2669
1,154192655,154193104,34.0324
1,154193105,154243986,18.7979
1,154244987,154248351,48.9698
1,154293566,154297801,0.0037379
1,154298029,154323783,5.37014
1,154377669,154441926,1.39484
1,154442248,154474589,0.0077282
1,154474695,154520623,0.0094981
1,154521053,154531504,15.1585
1,154540257,154552502,0.0648803
1,154554538,154585066,71.8589
1,154585067,154585190,35.92945
1,154585191,154600475,71.8589
1,154669931,154842756,0.0069535
1,154897210,154909467,15.9967
1,154916552,154928599,10.921
1,154929502,154934773,11.3287
1,154934774,154936329,33.83795
1,154936330,154946871,56.3472
1,154947129,154951725,21.1954295
1,154955814,154965587,13.6365
1,154966062,154966791,0.0352081
1,154975127,154990995,10.9132
1,154990996,154990998,5.810848
1,154990999,155006257,0.708496
1,155006300,155023041,0.303202
1,155023042,155023406,14.815551
1,155023407,155035252,29.3279
1,155036207,155036223,7.44805
1,155036224,155042029,4.28679666666667
1,155042030,155059283,2.70617
1,155059284,155060014,2.70617
1,155099936,155107333,23.2353
1,155107820,155111329,31.6123
1,155112367,155113071,3.47099
1,155141884,155145872,12.2142
1,155145873,155145951,8.168525
1,155145952,155157447,4.12285
1,155158300,155162707,29.7875
1,155165379,155178489,37.0041
1,155178490,155178842,21.9953
1,155178843,155183615,6.9865
1,155204243,155214490,16.1177
1,155216996,155225274,11.7679
1,155225770,155232221,27.3438
1,155232659,155247373,15.2297
1,155247374,155248282,9.42704
1,155248283,155259629,3.62438
1,155259630,155259639,1.81876
1,155259640,155271225,0.01314
1,155278539,155290457,23.0312
1,155290687,155300905,14.5128
1,155305059,155532598,10.906
1,155579979,155629236,5.4474
1,155629237,155657750,9.28735
1,155657751,155658791,15.1354333333333
1,155658792,155708801,16.1395
1,155708802,155718153,5.4474
1,155719508,155829191,8.27747
1,155829300,155854990,0.0686692
1,155867599,155881195,7.41105
1,155882834,155904191,12.0991
1,155911480,155912625,0.0598066
1,155916630,155976861,17.3733
1,155978839,155990750,56.9927
1,156005092,156023585,29.0057
1,156024543,156028301,10.7002
1,156030951,156040295,20.1679
1,156041804,156051789,2.99047
1,156052364,156109880,60.8324
1,156117157,156147543,4.40095
1,156163880,156182587,6.85793
1,156182784,156211752,14.4073
1,156211753,156212874,7.5723245
1,156212875,156213112,0.737349
1,156213206,156217881,2.27673
1,156219015,156252620,27.8917
1,156252726,156259879,5.24137
1,156259880,156262976,5.963875
1,156262977,156265463,6.68638
1,156268415,156269428,0.042245
1,156278759,156307104,126.95
1,156307105,156316786,63.874551
1,156316787,156337664,126.95
1,156339003,156355011,1.17505
1,156374042,156400493,3.79285
1,156433519,156470620,6.0203
1,156495197,156542396,33.3479
1,156549519,156556562,0.0137022
1,156561554,156564091,22.2493
1,156564279,156571288,21.3411
1,156589086,156595517,0.0152919
1,156611182,156629324,0
1,156638555,156647189,15.4791
1,156669398,156675608,113.727
1,156691683,156698233,15.4784
1,156698234,156698591,11.366545
1,156698592,156706752,7.25469
1,156707095,156711382,18.1101
1,156711899,156720401,102.954
1,156720402,156736717,63.76505
1,156736718,156770607,24.5761
1,156776035,156785431,1.02999
1,156785432,156786654,0.54028385
1,156786655,156809854,0.0505777
1,156809855,156828810,0.0295563
1,156828811,156851642,0.0505777
1,156863490,156886226,4.40405
1,156890442,156902886,0.0553569
1,156904632,157015162,3.52562
1,157061836,157069600,0
1,157090983,157108266,8.13171
1,157483167,157522310,0.0006887
1,157543539,157567870,0.0022109
1,157644111,157670647,0.0126031
1,157715523,157746922,0.0055362
